yearID,T_ID,gameNO,GDAY_DS,VS_T_ID,HEADER_NO,TB_SC,CG_CK,HOLD,INN2,BF,PA_P,AB_P,HIT_P,H2_P,H3_P,HR_P,SB_P,CS_P,SH_P,SF_P,BB_P,IB_P,HP_P,KK_P,GD_P,WP_P,BK_P,ERR_P,R_P,ER_P,P_WHIP_RT_P,P2_WHIP_RT_P,CB_WHIP_RT_P,PA_B,AB_B,RBI_B,RUN_B,HIT_B,H2_B,H3_B,HR_B,SB_B,CS_B,SH_B,SF_B,BB_B,IB_B,HP_B,KK_B,GD_B,ERR_B,LOB_B,P_HRA_RT_B,P_AB_CN_B,P_HIT_CN_B,WLS
2019,HH,62,20190607,LG,0,B,0,2,27,152,42,38,11,1,0,1,0,0,0,0,3,1,1,10,0,0,0,0,2,2,1.5,1.55555555599999,2.0,31,30,3,3,6,2,0,0,1,0,1,0,0,0,0,6,0,0,4,0.285714286,7,2,W
2019,HH,63,20190608,LG,0,B,0,0,27,133,39,36,9,2,0,0,0,1,0,0,1,0,2,7,0,0,0,1,3,3,1.5,1.111111111,2.142857143,33,31,1,2,6,2,0,0,1,0,0,0,2,0,0,9,2,0,4,0.166666667,6,1,L
2019,HH,64,20190609,LG,0,B,0,0,33,170,43,41,11,0,0,1,1,1,1,0,1,0,0,7,2,0,0,0,3,3,0.5,1.09090909099999,1.363636364,46,36,1,1,6,1,0,0,2,1,0,0,9,1,1,10,2,1,12,0.125,8,1,L
2019,HH,65,20190611,OB,0,B,0,2,27,168,43,34,9,0,0,0,0,0,1,1,7,0,0,7,0,2,0,0,1,0,0.9,1.875,2.0,33,28,4,4,5,1,1,1,0,0,0,1,4,0,0,5,0,0,5,0.125,8,1,W
2019,HH,66,20190612,OB,0,B,0,0,27,164,43,35,11,2,0,0,0,0,0,1,6,0,1,8,2,1,0,0,9,9,4.8,3.75,1.363636364,42,36,6,6,11,4,0,2,1,0,0,1,4,0,1,7,1,0,9,0.083333333,12,1,L
2019,HH,67,20190613,OB,0,B,0,0,27,140,42,36,13,2,0,0,1,0,1,1,4,1,0,2,3,0,0,0,7,6,2.666666667,2.052631579,1.5,37,30,2,2,4,0,0,0,0,0,0,0,7,0,0,6,0,2,8,0.25,4,1,L
2019,HH,68,20190614,WO,0,T,0,0,24,134,39,32,9,1,0,2,2,0,1,1,4,0,1,7,0,0,0,0,8,8,0.9,1.2,1.0,44,37,7,7,12,2,0,2,2,2,1,0,5,0,1,9,0,1,10,0.153846154,13,2,L
2019,HH,69,20190615,WO,0,T,0,0,24,142,38,37,13,1,0,3,3,0,0,0,1,0,0,9,0,2,0,0,8,8,1.125,3.6,3.0,40,37,3,3,11,2,0,0,1,0,0,0,3,0,0,16,2,0,10,0.166666667,12,2,L
2019,HH,70,20190616,WO,0,T,0,0,24,178,43,33,10,0,2,0,0,0,1,1,6,0,2,6,1,1,0,1,9,7,1.3125,4.5,4.0,39,34,6,6,9,2,1,1,0,0,0,0,4,0,1,6,2,1,6,0.3,10,3,L
2019,HH,71,20190618,LT,0,B,0,0,27,176,46,40,13,2,0,1,0,0,1,1,3,0,1,9,0,1,0,1,11,7,2.4,0.857142857,1.09090909099999,39,31,3,3,6,1,0,0,0,1,0,0,6,0,2,10,1,1,9,0.25,8,2,L
2019,HH,72,20190619,LT,0,B,0,1,30,155,42,37,8,0,0,3,1,0,0,1,3,0,1,6,1,0,0,0,7,7,1.2,0.642857143,1.66666666699999,43,39,5,5,12,0,0,1,2,0,1,1,2,0,0,14,0,1,8,0.363636364,11,4,L
2019,HH,73,20190620,LT,0,B,0,0,27,170,42,35,11,0,0,0,0,1,0,0,7,0,0,8,2,0,0,0,7,6,3.0,1.833333333,3.375,41,34,7,10,7,0,1,1,1,1,0,1,6,1,0,11,0,3,5,0.090909091,11,1,W
2019,HH,74,20190621,SS,0,B,0,0,27,171,40,34,8,4,0,1,1,1,0,0,5,0,1,6,1,0,0,0,5,3,1.5,1.44,2.0,34,29,2,2,7,3,0,0,1,1,1,0,4,0,0,8,1,2,5,0.25,8,2,L
2019,HH,75,20190622,SS,0,B,0,0,27,120,29,27,4,0,0,0,0,1,1,0,1,0,0,6,2,0,0,0,0,0,0.0,0.666666667,0.75,35,33,4,5,9,1,0,1,1,0,0,0,2,0,0,9,1,0,6,0.285714286,7,2,W
2019,HH,76,20190623,SS,0,B,0,0,27,166,42,40,13,4,0,1,0,0,0,0,1,0,1,6,1,1,0,0,10,9,2.0,10.0,2.625,37,36,5,5,10,2,0,0,1,0,0,0,1,0,0,9,1,1,5,0.444444444,9,4,L
2019,HH,77,20190625,NC,0,T,0,1,27,143,37,33,7,0,0,0,1,0,0,0,4,0,0,7,2,0,0,0,3,0,0.5,0.9375,0.6,52,45,14,14,20,3,0,3,0,0,1,0,5,0,1,8,1,1,11,0.5,18,9,W
2019,HH,78,20190627,NC,0,T,0,0,24,166,44,37,14,3,0,1,0,0,0,0,5,0,2,3,1,2,0,0,10,10,1.153846154,3.6,3.0,45,33,5,5,9,2,0,0,0,0,1,2,6,0,3,13,0,0,13,0.214285714,14,3,L
2019,HH,79,20190628,WO,0,B,0,0,27,161,44,39,12,1,1,1,0,0,1,0,2,0,2,3,0,1,0,0,6,4,1.8,1.55555555599999,2.57142857099999,39,34,2,5,6,2,0,0,4,0,1,0,4,0,0,7,0,1,7,0.181818182,11,2,L
2019,HH,80,20190630,WO,0,B,0,1,27,188,45,38,12,3,0,3,2,0,0,0,7,0,0,8,0,0,0,0,6,6,1.2,2.318181818,2.625,38,33,4,4,8,1,0,0,0,0,1,0,3,0,1,6,0,0,7,0.333333333,9,3,L
2019,HH,81,20190702,LG,0,T,0,0,24,147,38,36,13,4,0,0,2,0,1,0,1,0,0,5,0,3,0,0,9,9,2.625,2.4,1.5,34,34,1,2,6,1,0,0,1,0,0,0,0,0,0,10,1,1,5,0.142857143,7,1,L
2019,HH,82,20190703,LG,0,T,0,0,24,131,34,31,10,1,0,1,0,2,0,0,3,0,0,5,1,0,0,0,6,5,5.0,1.227272727,3.5,32,31,1,1,6,1,0,1,0,1,0,0,1,0,0,4,1,1,4,0.0,3,0,L
2019,HH,83,20190704,LG,0,T,0,0,24,154,34,30,5,0,0,0,1,0,0,0,3,0,1,12,0,0,0,1,4,4,6.0,1.125,1.125,32,29,3,3,4,0,0,1,0,1,0,0,3,0,0,8,0,0,2,0.5,2,1,L
2019,HH,84,20190705,KT,0,B,0,0,27,150,44,37,12,2,1,1,1,0,1,1,4,0,1,6,1,0,0,0,10,10,1.75,3.6,2.0,35,34,3,3,7,2,0,2,0,0,0,0,1,0,0,5,0,1,5,0.0,6,0,L
2019,HH,85,20190706,KT,0,B,0,0,30,195,50,41,13,1,0,1,1,1,1,1,7,0,0,6,1,1,0,0,8,7,1.071428571,2.111111111,2.18181818199999,45,43,8,9,17,6,0,2,0,0,0,1,1,1,0,11,0,2,8,0.307692308,13,4,W
2019,HH,86,20190707,KT,0,B,0,0,27,112,34,30,6,1,0,0,0,1,0,1,3,0,0,5,1,0,0,1,4,4,2.4,1.0,1.5,41,36,3,3,10,1,0,1,0,1,0,0,4,0,1,7,0,0,11,0.222222222,9,2,L
2019,HH,87,20190709,SK,0,B,0,0,33,140,40,37,5,0,0,0,1,0,1,0,1,0,1,11,1,1,0,1,0,0,0.428571429,0.545454545,0.75,39,34,1,1,8,0,0,0,1,1,2,0,3,0,0,12,2,0,7,0.166666667,6,1,W
2019,HH,88,20190711,SK,0,B,0,0,27,168,37,28,9,2,0,2,1,0,0,2,7,0,0,7,2,0,0,0,5,5,1.333333333,1.8,1.875,38,34,1,1,8,1,0,0,1,0,0,1,2,0,1,8,0,1,10,0.0,6,0,L
2019,HH,89,20190712,HT,0,T,0,0,24,131,32,29,7,0,0,2,0,1,0,0,3,0,0,4,1,0,0,0,5,5,0.75,1.5,1.2,33,30,0,0,4,1,0,0,0,1,0,0,3,0,0,7,0,0,6,0.0,3,0,L
2019,HH,90,20190713,HT,0,T,0,0,27,146,40,37,9,1,0,1,0,0,0,0,3,0,0,8,0,0,0,0,5,5,3.0,1.5,1.875,43,39,9,10,14,3,0,2,0,0,0,1,3,0,0,2,2,0,6,0.454545455,11,5,W
2019,HH,91,20190714,HT,0,T,0,0,24,185,43,36,15,2,0,3,2,1,0,1,5,0,1,3,0,0,0,0,10,10,2.625,3.230769231,4.5,42,37,6,7,12,1,1,1,1,1,0,0,5,0,0,5,1,0,8,0.333333333,15,5,L
2019,HH,92,20190716,NC,0,B,0,0,27,153,41,33,9,3,0,0,2,0,1,0,7,0,0,2,2,0,0,1,3,3,1.75,1.777777778,2.625,34,33,1,2,6,0,0,0,3,0,0,0,1,0,0,8,0,0,5,0.2,5,1,L
2019,HH,93,20190717,NC,0,B,0,0,27,194,54,47,21,4,0,2,0,0,0,0,5,0,2,11,1,0,0,0,14,14,3.0,12.0,6.0,34,31,1,1,4,1,0,1,0,0,0,0,3,0,0,6,0,0,6,0.0,5,0,L
2019,HH,94,20190718,NC,0,B,0,0,27,160,43,33,8,4,0,0,2,0,3,2,5,0,0,9,0,0,0,0,7,6,0.692307692,1.5,1.333333333,36,32,4,4,8,1,0,0,0,0,0,1,3,0,0,9,1,2,5,0.2,10,2,L
2019,HH,95,20190726,SS,0,T,0,0,24,150,40,35,14,3,0,3,0,2,0,1,4,0,0,5,1,0,0,0,9,9,3.75,3.25,2.0,44,38,6,8,12,4,0,2,0,0,0,0,5,0,1,8,1,1,9,0.4,10,4,L
2019,HH,96,20190727,SS,0,T,0,0,24,139,36,33,11,3,1,2,1,0,0,1,2,0,0,7,1,0,0,0,7,7,1.2,1.142857143,2.57142857099999,41,38,4,6,11,1,1,0,1,0,0,0,3,0,0,9,0,0,8,0.307692308,13,4,L
2019,HH,97,20190728,SS,0,T,0,0,24,154,44,35,12,2,0,1,0,0,0,0,5,0,4,4,1,0,0,0,13,11,5.4,3.0,4.2,38,35,5,6,8,4,0,0,1,0,0,0,2,0,1,2,1,1,5,0.333333333,9,3,L
2019,HH,98,20190730,KT,0,T,0,0,24,116,32,32,9,2,1,0,0,1,0,0,0,0,0,5,0,0,0,0,3,3,1.5,1.125,0.9,37,35,2,2,11,1,0,0,1,0,0,0,1,0,1,1,1,0,8,0.285714286,7,2,L
2019,HH,99,20190731,KT,0,T,0,1,27,149,37,33,7,0,0,0,2,0,0,0,4,0,0,5,1,0,0,0,2,2,1.0,1.166666667,1.0,35,32,5,5,10,1,0,1,1,0,1,0,2,0,0,5,3,0,3,0.285714286,7,2,W
2019,HH,100,20190801,KT,0,T,0,2,27,149,35,32,8,0,0,0,1,0,1,0,2,0,0,9,0,1,0,0,1,0,0.6,1.0,1.333333333,38,36,3,3,9,1,0,0,1,1,0,0,2,0,0,9,0,1,8,0.333333333,9,3,W
2019,HH,101,20190803,SK,0,B,0,0,27,149,41,36,10,2,0,0,0,0,1,0,3,0,1,4,0,1,0,0,3,3,0.545454545,1.5,4.0,34,33,0,0,6,0,0,0,0,0,0,0,1,0,0,6,0,0,7,0.0,2,0,L
2019,HH,102,20190804,SK,0,B,0,0,27,130,34,31,5,1,0,0,0,1,0,0,2,0,1,6,1,2,0,0,2,2,0.0,0.4,0.6,41,37,8,8,13,2,0,1,1,0,0,0,4,0,0,7,0,0,9,0.428571429,14,6,W
