yearID,T_ID,gameNO,GDAY_DS,VS_T_ID,HEADER_NO,TB_SC,CG_CK,HOLD,INN2,BF,PA_P,AB_P,HIT_P,H2_P,H3_P,HR_P,SB_P,CS_P,SH_P,SF_P,BB_P,IB_P,HP_P,KK_P,GD_P,WP_P,BK_P,ERR_P,R_P,ER_P,P_WHIP_RT_P,P2_WHIP_RT_P,CB_WHIP_RT_P,PA_B,AB_B,RBI_B,RUN_B,HIT_B,H2_B,H3_B,HR_B,SB_B,CS_B,SH_B,SF_B,BB_B,IB_B,HP_B,KK_B,GD_B,ERR_B,LOB_B,P_HRA_RT_B,P_AB_CN_B,P_HIT_CN_B,WLS
2016,HH,130,20160915,LT,0,B,0,1,27,173,45,36,14,0,0,0,0,1,2,0,6,1,1,4,3,0,0,0,6,5,1.75,2.285714286,3.857142857,40,32,7,7,10,5,0,0,0,1,1,0,7,0,0,4,0,2,9,0.384615385,13,5,W
2016,HH,131,20160916,LT,0,B,0,0,27,167,44,40,17,1,0,2,1,1,2,0,2,0,0,2,1,1,0,0,8,8,1.363636364,3.0,3.428571429,43,34,4,6,11,2,0,0,0,1,1,2,4,1,2,8,0,1,10,0.166666667,6,1,L
2016,HH,132,20160918,HT,0,B,0,0,27,147,39,32,7,2,0,0,0,0,1,1,5,1,0,10,0,2,0,0,3,3,0.75,1.333333333,1.875,38,31,1,1,7,0,0,0,1,0,1,0,4,1,2,10,2,0,10,0.166666667,6,1,L
2016,HH,133,20160919,HT,0,B,0,0,27,161,41,34,8,0,0,0,0,0,0,1,6,1,0,7,0,0,0,0,4,3,2.5,1.615384615,1.5,41,36,2,2,10,1,0,1,0,1,1,0,4,0,0,10,0,2,12,0.181818182,11,2,L
2016,HH,134,20160920,LG,0,B,0,0,27,167,45,41,19,4,0,1,0,1,1,1,2,0,0,6,1,0,0,0,11,11,2.1,3.0,1.636363636,35,33,3,3,9,0,0,2,0,0,1,0,1,0,0,6,2,0,5,0.0,4,0,L
2016,HH,135,20160922,NC,0,B,0,0,27,162,41,34,11,2,0,1,2,1,1,0,6,1,0,4,1,1,0,0,7,7,2.25,1.8,1.8,35,32,2,2,6,0,0,1,0,0,0,0,2,0,1,11,1,1,6,0.0,3,0,L
2016,HH,136,20160924,LG,0,T,0,0,27,195,45,40,15,1,0,0,1,0,0,0,5,0,0,5,1,1,0,0,7,7,2.333333333,1.6,1.25,50,42,11,12,17,3,0,0,0,0,2,1,3,1,2,7,0,0,11,0.444444444,18,8,W
2016,HH,137,20160925,SK,0,T,0,0,24,122,35,33,10,2,0,3,0,0,1,0,0,0,1,3,0,0,0,0,9,9,4.0,4.5,0.3,34,31,4,4,5,1,0,2,1,0,0,0,2,0,1,8,1,0,3,0.5,2,1,L
2016,HH,138,20160927,OB,0,B,0,0,27,185,45,36,12,4,0,2,1,0,0,2,7,0,0,5,0,0,0,0,8,8,1.153846154,2.142857143,1.5,41,34,9,9,10,1,0,1,0,0,0,1,6,0,0,9,1,0,6,0.571428571,7,4,W
2016,HH,139,20160928,OB,0,B,0,0,27,162,45,36,15,2,0,2,0,0,0,3,6,0,0,6,3,0,0,0,12,12,3.5,1.636363636,2.333333333,36,34,3,3,7,1,0,2,0,0,0,0,1,0,1,9,0,1,6,0.111111111,9,1,L
2016,HH,140,20160930,NC,0,T,0,0,27,162,39,35,10,2,0,0,0,0,0,0,2,0,2,9,1,0,0,0,1,1,0.75,1.0,3.0,42,38,6,7,11,3,0,1,0,0,1,1,2,0,0,4,0,2,8,0.25,12,3,W
2016,HH,141,20161002,WO,0,B,0,0,27,139,41,38,13,2,0,1,2,0,0,1,2,0,0,11,1,1,0,0,4,4,0.9,1.8,1.5,34,32,1,1,6,1,0,1,0,0,1,0,1,0,0,6,1,0,6,0.0,6,0,L
2016,HH,142,20161003,OB,0,T,0,0,27,151,40,35,8,2,0,1,0,0,0,0,4,0,1,5,0,0,0,0,5,5,1.5,1.0,0.5,51,42,13,13,20,4,1,1,0,0,1,2,4,0,2,2,3,0,11,0.368421052999999,19,7,W
2016,HH,143,20161005,KT,0,T,0,1,27,149,37,33,9,3,0,1,0,0,0,0,4,1,0,6,2,0,0,0,2,2,1.0,1.66666666699999,2.57142857099999,45,38,7,7,14,4,0,2,0,0,2,0,4,0,1,16,1,0,11,0.285714286,14,4,W
2016,HH,144,20161008,HT,0,B,0,0,30,216,46,39,11,1,0,2,1,1,0,1,4,0,2,7,0,1,0,0,5,5,1.0,1.5,1.09090909099999,46,37,4,6,10,2,0,1,1,0,1,0,7,0,1,8,2,0,11,0.153846154,13,2,W
2016,HT,114,20160824,NC,0,T,0,2,27,156,36,32,6,1,0,1,1,1,0,0,4,0,0,6,1,0,0,0,3,2,0.75,1.125,0.6,43,36,6,6,9,2,0,3,0,0,0,0,6,0,1,15,0,3,10,0.166666667,6,1,W
2016,HT,115,20160825,SS,0,B,0,2,27,160,37,34,8,3,0,0,2,0,0,1,2,0,0,3,0,0,0,0,4,4,1.125,0.681818182,0.272727273,35,30,6,6,7,1,0,1,1,0,0,0,5,0,0,5,0,0,5,0.333333333,9,3,W
2016,HT,116,20160827,OB,0,B,0,3,27,142,36,30,6,2,0,1,1,0,0,0,5,0,1,8,2,1,0,0,3,3,1.8,0.96,1.333333333,34,32,5,5,10,2,0,3,1,1,0,0,2,0,0,7,1,0,5,0.285714286,7,2,W
2016,HT,117,20160828,OB,0,B,0,0,27,196,42,35,8,2,0,2,0,0,0,0,6,0,1,12,0,0,0,0,9,9,4.2,0.913043478,1.09090909099999,38,33,0,0,6,0,0,0,0,0,0,0,4,0,1,5,0,0,11,0.0,6,0,L
2016,HT,118,20160830,SK,0,B,0,0,27,173,46,36,13,1,0,2,1,2,4,1,4,0,1,12,0,1,0,1,9,6,0.9,2.7,1.875,36,36,3,3,9,2,0,2,0,1,0,0,0,0,0,7,0,1,6,0.166666667,6,1,L
2016,HT,119,20160831,SK,0,B,0,3,27,154,40,34,9,1,1,0,0,0,1,1,1,0,3,10,0,1,0,0,5,5,3.0,1.111111111,0.6,44,35,6,7,14,4,0,1,1,0,3,0,4,0,2,5,1,1,13,0.3125,16,5,W
2016,HT,120,20160901,SS,0,T,0,0,27,156,42,38,14,2,0,3,0,0,0,0,4,0,0,5,2,0,0,0,8,8,1.66666666699999,0.0,2.333333333,49,46,15,16,17,3,0,4,0,0,0,0,3,0,0,5,0,0,6,0.375,16,6,W
2016,HT,121,20160903,LT,0,B,0,0,27,136,37,34,8,0,0,1,1,0,1,0,2,0,0,13,0,0,0,0,2,2,0.0,1.111111111,1.5,34,32,1,1,8,1,0,1,0,0,1,0,1,0,0,5,2,0,6,0.0,3,0,L
2016,HT,122,20160904,LT,0,B,0,2,27,151,34,31,4,0,0,1,3,0,0,0,3,0,0,6,0,0,0,0,3,3,2.0,0.777777777999999,0.6,33,31,4,4,8,1,1,2,1,0,0,0,2,0,0,4,1,0,5,0.4,5,2,W
2016,HT,123,20160906,SK,0,T,0,0,24,103,31,27,7,0,0,0,0,0,1,1,1,0,1,5,2,0,0,0,2,2,1.8,1.0,0.272727273,32,32,0,0,6,0,0,0,0,0,0,0,0,0,0,7,1,0,5,0.0,2,0,L
2016,HT,124,20160907,SK,0,T,0,0,24,194,47,39,17,3,1,0,4,0,0,1,4,0,3,7,0,1,0,0,11,11,2.538461538,4.5,6.75,35,31,3,3,6,1,1,1,0,0,0,1,2,0,1,6,1,1,5,0.0,3,0,L
2016,HT,125,20160908,NC,0,B,0,2,27,167,41,34,11,0,0,1,3,1,0,1,5,0,1,9,2,1,0,1,4,4,1.285714286,1.625,1.363636364,35,31,6,7,10,1,0,3,1,1,0,0,4,0,0,5,2,0,4,0.5,4,2,W
2016,HT,126,20160909,NC,0,B,0,0,27,177,42,35,11,3,0,2,0,0,2,1,4,0,0,9,0,1,0,0,8,8,1.5,2.0,1.5,43,39,7,7,14,0,0,2,1,0,0,0,4,0,0,3,3,0,9,0.307692308,13,4,L
2016,HT,127,20160910,KT,0,T,0,0,24,151,41,35,12,1,0,2,0,0,0,0,6,0,0,8,1,2,0,0,9,9,2.57142857099999,2.0,2.333333333,38,31,6,6,8,2,0,0,0,1,0,2,4,0,1,8,1,0,5,0.5,6,3,L
2016,HT,128,20160911,KT,0,T,0,0,27,124,35,32,7,1,0,0,0,0,0,0,2,1,1,7,2,0,0,1,2,2,1.5,0.576923077,1.5,34,31,4,4,7,3,0,0,0,1,1,0,2,0,0,4,1,1,3,0.375,8,3,W
2016,HT,129,20160913,WO,0,B,0,4,27,176,38,32,7,1,0,1,3,1,0,0,6,0,0,8,1,0,0,0,2,2,0.428571429,1.444444444,0.818181818,38,37,3,3,11,2,1,1,0,0,0,0,1,0,0,7,0,0,9,0.2,5,1,W
2016,HT,130,20160914,WO,0,B,0,0,27,157,38,35,9,2,0,3,0,0,0,1,2,0,0,7,1,1,0,0,7,6,0.6,1.8,1.5,33,30,3,3,5,4,0,1,0,0,1,1,0,0,1,9,0,1,3,0.2,5,1,L
2016,HT,131,20160915,LG,0,T,0,0,24,133,36,27,5,1,0,1,1,0,2,1,6,0,0,3,0,2,0,0,5,5,0.666666667,1.434782609,1.125,35,34,3,3,9,0,1,1,2,0,0,0,1,0,0,6,1,0,5,0.222222222,9,2,L
2016,HT,132,20160916,LG,0,T,0,0,24,126,33,29,8,3,0,0,0,0,2,0,2,0,0,3,0,2,0,0,3,3,1.09090909099999,1.25,1.333333333,34,33,1,1,6,0,0,1,0,0,0,0,0,0,1,4,0,0,6,0.0,2,0,L
2016,HT,133,20160918,HH,0,T,0,1,27,161,38,31,7,0,0,0,1,0,1,0,4,1,2,10,2,0,0,1,1,1,1.125,1.222222222,1.333333333,39,32,2,3,7,2,0,0,0,0,1,1,5,1,0,10,0,1,9,0.083333333,12,1,W
2016,HT,134,20160919,HH,0,T,0,4,27,153,41,36,10,1,0,1,0,1,1,0,4,0,0,10,0,0,0,1,2,1,0.9,1.56,2.0,41,34,4,4,8,0,0,0,0,0,0,1,6,1,0,7,0,2,10,0.142857143,7,1,W
2016,HT,135,20160920,WO,0,B,0,4,27,140,35,33,8,0,0,2,1,2,0,0,1,0,1,5,0,0,0,0,3,3,0.6,1.0,1.66666666699999,34,26,4,4,7,4,0,2,1,0,2,2,3,0,1,7,0,1,6,0.0,5,0,W
2016,HT,136,20160921,WO,0,B,0,0,27,138,37,33,7,2,0,0,3,0,0,1,3,0,0,4,0,0,0,0,2,2,1.5,1.2,1.0,32,31,5,5,9,2,0,1,0,1,1,0,0,0,0,4,0,0,3,0.6,5,3,W
2016,HT,137,20160923,NC,0,T,0,0,24,215,47,41,16,3,0,1,2,0,0,0,5,0,1,10,0,1,0,0,11,4,2.5,4.875,1.5,38,32,7,7,7,2,0,2,0,1,1,0,5,0,0,9,1,2,4,0.285714286,7,2,L
2016,HT,138,20160925,KT,0,T,0,0,24,160,36,32,9,2,0,0,2,0,1,1,2,0,0,6,0,0,1,0,8,5,2.142857143,2.4,0.0,43,35,6,7,10,3,0,0,2,0,0,0,8,0,0,9,2,2,9,0.454545455,11,5,L
2016,HT,139,20160927,LG,0,B,0,0,27,153,39,36,13,3,0,1,2,0,1,0,2,0,0,7,0,1,0,0,6,6,1.615384615,1.65,2.333333333,38,34,1,1,8,2,0,0,0,0,1,0,3,0,0,6,0,0,10,0.142857143,7,1,L
2016,HT,140,20161002,KT,0,B,1,0,27,100,32,29,4,0,0,0,1,0,1,1,1,0,0,9,0,0,0,0,1,1,2.0,0.555555556,0.0,33,25,3,3,5,0,0,0,0,2,2,0,6,0,0,4,0,0,6,0.333333333,6,2,W
2016,HT,141,20161003,KT,0,B,0,2,27,141,41,36,10,2,0,0,0,0,0,2,3,0,0,7,0,0,0,0,6,5,1.2,1.2,2.333333333,42,35,8,9,13,3,1,0,0,1,1,0,6,0,0,4,1,2,9,0.411764706,17,7,W
2016,HT,142,20161005,SS,0,T,0,2,27,117,36,33,7,1,0,0,2,0,1,0,2,0,0,10,1,1,0,0,2,2,0.375,1.0,1.714285714,38,32,3,4,11,3,0,0,2,2,3,0,3,0,0,6,1,0,7,0.1,10,1,W
2016,HT,143,20161006,SS,0,B,0,0,27,171,42,37,11,2,0,1,0,0,0,0,4,1,1,14,0,1,0,0,4,4,1.285714286,2.4,2.0,35,32,3,3,6,2,0,1,1,0,0,0,3,0,0,7,2,0,5,0.111111111,9,1,L
2016,HT,144,20161008,HH,0,T,0,1,29,180,46,37,10,2,0,1,1,0,1,0,7,0,1,8,2,1,0,0,6,5,1.2,1.333333333,3.0,46,39,5,5,11,1,0,2,1,1,0,1,4,0,2,7,0,2,11,0.222222222,9,2,L
2016,KT,114,20160828,LG,0,T,0,0,27,149,36,35,9,5,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4,4,1.09090909099999,0.75,1.0,46,42,10,11,16,1,2,1,1,0,1,0,2,1,1,8,0,0,8,0.5,12,6,W
2016,KT,115,20160830,NC,0,B,0,0,27,184,41,36,12,2,0,2,1,1,0,0,4,0,1,10,1,2,0,0,5,5,0.857142857,1.777777778,1.363636364,37,34,2,3,9,1,0,0,0,1,0,0,3,0,0,10,0,0,7,0.333333333,9,3,L
2016,KT,116,20160831,NC,0,B,0,0,27,177,47,42,18,7,0,1,0,0,1,1,3,0,0,9,0,0,0,0,11,11,2.25,3.0,1.8,31,31,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,1,4,0.0,2,0,L
2016,KT,117,20160901,OB,0,T,0,0,24,124,31,27,7,0,0,0,0,1,0,1,3,0,0,5,2,0,0,0,1,1,0.428571429,1.25,0.9,30,28,0,0,2,0,0,0,0,0,1,0,1,0,0,6,0,0,3,0.0,3,0,L
2016,KT,118,20160902,OB,0,T,0,1,26,182,41,34,10,4,0,0,0,1,1,0,5,1,1,8,0,2,0,0,6,6,2.625,1.730769231,1.2,40,33,5,5,9,2,0,1,1,0,1,1,5,0,0,9,0,1,8,0.272727273,11,3,L
2016,KT,119,20160903,LG,0,B,0,2,27,185,40,33,8,3,0,0,0,0,1,0,6,0,0,5,2,0,0,0,3,2,1.714285714,2.25,1.363636364,39,31,6,6,9,2,0,1,0,1,0,1,6,0,1,3,0,1,9,0.25,12,3,W
2016,KT,120,20160904,LG,0,B,0,0,27,147,36,33,12,2,0,1,1,2,0,0,3,0,0,1,3,0,0,0,3,3,3.0,1.66666666699999,1.2,41,33,4,4,11,5,0,1,0,1,1,0,6,0,1,5,0,0,13,0.230769231,13,3,W
2016,KT,121,20160906,SS,0,T,0,0,24,165,46,42,18,2,0,2,0,0,0,1,3,0,0,5,1,0,0,0,11,8,1.846153846,15.0,3.428571429,42,37,6,6,14,5,0,1,0,0,0,1,4,0,0,9,3,3,9,0.230769231,13,3,L
2016,KT,122,20160907,SS,0,T,0,0,27,176,45,41,15,1,1,0,1,0,0,1,3,0,0,8,1,1,0,0,9,8,2.1,0.375,4.5,53,46,12,13,18,1,0,5,0,0,0,0,6,0,1,6,1,2,13,0.235294118,17,4,W
2016,KT,123,20160908,HH,0,T,0,1,25,170,39,31,7,2,0,0,0,0,1,0,5,0,2,9,0,0,0,0,4,4,2.5,1.2,1.5,39,34,3,3,11,1,0,2,0,1,1,0,4,0,0,3,1,0,9,0.142857143,7,1,L
2016,KT,124,20160909,HH,0,T,0,0,25,138,37,35,10,0,0,1,0,0,1,0,0,0,1,8,0,0,0,0,2,2,0.75,1.2,1.714285714,35,33,1,1,6,1,0,0,0,0,1,0,1,0,0,5,0,1,7,0.25,8,2,L
2016,KT,125,20160910,HT,0,B,0,0,27,144,38,31,8,2,0,0,0,1,0,2,4,0,1,8,1,0,0,0,6,6,1.8,2.5,1.875,41,35,9,9,12,1,0,2,0,0,0,0,6,0,0,8,1,0,8,0.3,10,3,W
2016,KT,126,20160911,HT,0,B,0,0,27,124,34,31,7,3,0,0,0,1,1,0,2,0,0,4,1,1,0,0,4,4,1.285714286,1.038461538,1.333333333,35,32,2,2,7,1,0,0,0,0,0,0,2,1,1,7,2,1,6,0.142857143,7,1,L
2016,KT,127,20160913,LT,0,B,0,0,27,171,45,40,15,4,1,0,1,0,1,0,4,0,0,8,0,2,0,0,9,9,2.7,4.5,1.8,39,36,2,2,9,0,0,1,2,0,0,0,3,0,0,10,0,0,10,0.0,8,0,L
2016,KT,128,20160914,LT,0,B,0,0,27,188,45,38,14,1,0,2,0,0,0,1,4,0,2,7,2,1,0,0,8,8,1.615384615,1.8,4.5,43,40,7,7,15,2,1,1,1,1,0,0,3,0,0,4,1,1,9,0.363636364,11,4,L
2016,KT,129,20160915,WO,0,T,0,0,24,160,43,39,17,5,1,1,0,1,0,0,4,0,0,3,1,2,0,0,10,10,1.75,3.6,2.625,37,35,6,6,9,2,0,0,0,0,0,0,2,0,0,5,1,0,4,0.5,10,5,L
2016,KT,130,20160916,WO,0,T,0,0,24,150,35,32,10,0,0,1,1,2,0,0,3,0,0,9,0,1,1,0,5,5,0.857142857,1.8,2.142857143,33,30,0,0,6,0,0,0,0,0,0,0,3,0,0,7,2,0,6,0.0,3,0,L
2016,KT,131,20160917,OB,0,B,0,0,27,161,45,40,16,5,1,1,1,0,0,0,5,0,0,2,1,0,0,0,11,11,2.727272727,18.0,2.1,45,36,4,4,15,2,0,0,1,0,0,1,6,0,2,0,4,2,14,0.25,12,3,L
2016,KT,132,20160918,OB,0,B,0,0,27,177,47,40,14,2,0,5,0,0,0,0,7,0,0,7,0,0,0,0,11,11,2.25,4.5,8.25,37,36,1,1,8,1,1,0,0,0,0,0,1,0,0,7,0,0,9,0.0,9,0,L
2016,KT,133,20160920,NC,0,B,0,0,27,127,33,31,7,0,0,1,0,0,0,0,2,0,0,8,4,0,0,0,2,2,1.5,0.0,0.6,34,31,5,6,9,2,0,2,1,0,1,0,2,0,0,4,1,1,4,0.333333333,6,2,W
2016,KT,134,20160922,OB,0,T,0,0,24,145,40,33,12,4,0,1,1,1,0,1,4,0,2,4,2,1,0,0,9,8,2.0,1.5,3.0,38,36,2,2,11,1,0,1,1,0,1,0,1,0,0,10,0,1,9,0.25,12,3,L
2016,KT,135,20160923,SK,0,B,0,0,30,152,38,36,9,2,0,0,0,1,0,0,1,0,1,8,2,0,0,0,1,0,0.6,1.0,0.818181818,42,33,2,2,7,0,0,0,2,1,1,1,5,1,2,7,1,1,11,0.125,8,1,W
2016,KT,136,20160925,HT,0,B,0,2,27,172,43,35,10,3,0,0,2,0,0,0,8,0,0,9,2,0,0,0,7,7,3.428571429,0.75,3.857142857,36,32,6,8,9,2,0,0,2,0,1,1,2,0,0,6,0,1,4,0.416666667,12,5,W
2016,KT,137,20160927,LT,0,T,0,2,24,186,44,34,10,3,0,0,0,0,0,0,9,0,1,6,2,2,0,0,9,7,4.714285714,3.333333333,3.0,41,35,7,7,12,3,1,0,0,2,0,1,4,0,1,4,1,2,7,0.384615385,13,5,L
2016,KT,138,20160929,LT,0,T,0,1,24,179,42,39,16,3,2,0,1,0,0,0,3,0,0,12,0,0,0,0,9,9,3.0,2.4,2.625,39,34,6,7,13,3,0,2,0,1,0,2,3,0,0,9,2,1,5,0.5,6,3,L
2016,KT,139,20160930,LT,0,T,0,0,24,139,38,33,13,4,0,0,0,0,1,0,2,0,2,9,2,0,0,0,5,5,1.636363636,1.875,1.5,36,36,4,4,10,4,0,2,0,0,0,0,0,0,0,8,1,0,5,0.181818182,11,2,L
2016,KT,140,20161002,HT,0,T,0,0,24,114,33,25,5,0,0,0,0,2,2,0,6,0,0,4,0,0,0,0,3,3,3.0,1.375,3.0,32,29,1,1,4,0,0,0,1,0,1,1,1,0,0,9,0,0,4,0.333333333,3,1,L
2016,KT,141,20161003,HT,0,T,0,0,24,158,42,35,13,3,1,0,0,1,1,0,6,0,0,4,1,1,0,0,9,6,2.5,6.0,3.428571429,41,36,6,6,10,2,0,0,0,0,0,2,3,0,0,7,0,2,8,0.3,10,3,L
2016,KT,142,20161005,HH,0,B,0,0,27,188,45,38,14,4,0,2,0,0,2,0,4,0,1,16,1,0,0,0,7,7,1.636363636,2.7,1.8,37,33,2,2,9,3,0,1,0,0,0,0,4,1,0,6,2,0,8,0.125,8,1,L
2016,KT,143,20161007,NC,0,T,0,2,27,156,38,35,12,2,0,0,0,2,0,1,2,0,0,3,0,0,0,0,2,2,1.2,1.0,0.6,38,33,4,6,9,2,0,0,0,0,0,0,5,0,0,9,3,0,5,0.4,10,4,W
2016,KT,144,20161009,NC,0,T,0,1,27,162,41,39,12,4,0,0,4,1,0,0,1,0,1,13,0,0,0,1,4,3,0.5625,1.428571429,1.09090909099999,43,38,5,7,14,3,0,0,1,0,1,1,3,0,0,7,0,0,9,0.1,10,1,W
2016,LG,114,20160826,WO,0,T,0,1,27,168,41,33,7,1,0,0,0,0,0,1,5,0,2,6,0,0,0,0,2,2,1.0,1.588235294,1.2,38,34,3,3,9,1,0,0,2,0,0,2,1,0,1,5,0,1,8,0.166666667,6,1,W
2016,LG,115,20160827,KT,0,B,0,3,27,152,38,34,9,1,0,0,0,0,0,0,3,0,1,7,1,0,0,0,2,2,1.0,1.0,1.2,31,28,4,4,3,0,0,1,1,1,0,0,3,0,0,10,0,0,3,0.166666667,6,1,W
2016,LG,116,20160828,KT,0,B,0,0,27,155,46,42,16,1,2,1,1,0,1,0,2,1,1,8,0,0,0,0,11,10,4.2,2.142857143,3.0,36,35,4,4,9,5,0,0,0,0,0,0,1,0,0,3,0,1,5,0.230769231,13,3,L
2016,LG,117,20160830,LT,0,T,0,0,24,164,43,35,14,1,0,1,2,1,0,1,5,1,2,9,1,2,0,1,8,7,2.1,2.18181818199999,3.0,41,37,4,4,9,1,0,1,0,0,0,0,3,0,1,9,1,1,10,0.066666667,15,1,L
2016,LG,118,20160831,LT,0,T,0,0,24,172,42,33,10,1,0,1,4,1,1,0,8,0,0,6,0,0,0,0,9,9,2.666666667,7.5,6.0,38,34,1,1,8,0,0,1,0,1,0,0,4,0,0,4,0,1,10,0.0,7,0,L
2016,LG,119,20160901,HH,0,T,0,1,27,145,34,27,3,0,0,0,0,1,0,0,5,0,2,9,1,0,0,0,2,2,2.25,1.5,1.0,37,32,6,7,8,2,0,0,0,0,0,2,3,0,0,12,0,0,3,0.571428571,7,4,W
2016,LG,120,20160902,HH,0,T,0,0,24,157,41,30,8,2,0,2,0,1,1,2,6,0,2,2,0,2,0,0,11,8,2.0,2.538461538,1.5,40,36,5,6,11,1,1,1,0,0,0,0,4,0,0,12,1,4,7,0.142857143,7,1,L
2016,LG,121,20160903,KT,0,T,0,0,24,152,39,31,9,2,0,1,0,1,0,1,6,0,1,3,0,3,0,0,6,6,1.8,2.454545455,1.875,40,33,3,3,8,3,0,0,0,0,1,0,6,0,0,5,2,0,10,0.285714286,7,2,L
2016,LG,122,20160904,KT,0,T,0,0,24,153,41,33,11,5,0,1,0,1,1,0,6,0,1,5,0,0,0,1,4,3,1.5,2.125,1.8,36,33,3,3,12,2,0,1,1,2,0,0,3,0,0,1,3,1,6,0.333333333,6,2,L
