yearID,T_ID,gameNO,GDAY_DS,VS_T_ID,HEADER_NO,TB_SC,CG_CK,HOLD,INN2,BF,PA_P,AB_P,HIT_P,H2_P,H3_P,HR_P,SB_P,CS_P,SH_P,SF_P,BB_P,IB_P,HP_P,KK_P,GD_P,WP_P,BK_P,ERR_P,R_P,ER_P,P_WHIP_RT_P,P2_WHIP_RT_P,CB_WHIP_RT_P,PA_B,AB_B,RBI_B,RUN_B,HIT_B,H2_B,H3_B,HR_B,SB_B,CS_B,SH_B,SF_B,BB_B,IB_B,HP_B,KK_B,GD_B,ERR_B,LOB_B,P_HRA_RT_B,P_AB_CN_B,P_HIT_CN_B,WLS
2016,HH,16,20160421,LT,0,T,0,2,27,157,38,33,9,0,0,0,3,1,0,1,4,0,0,9,1,0,0,1,5,5,1.8,2.0625,2.142857143,46,33,9,9,13,3,0,0,2,2,4,1,8,1,0,10,0,0,10,0.333333333,15,5,W
2016,HH,17,20160422,OB,0,T,0,0,24,123,38,34,13,3,0,1,1,0,1,0,2,1,1,4,0,1,0,0,8,8,2.5,1.736842105,3.0,38,33,2,2,7,1,0,1,0,0,1,0,4,0,0,6,0,0,9,0.25,8,2,L
2016,HH,18,20160423,OB,0,T,0,0,24,137,34,29,7,2,0,1,2,1,0,0,4,0,1,5,1,0,0,0,3,3,3.0,1.42105263199999,1.5,34,33,2,2,6,0,0,1,0,0,0,0,1,0,0,9,0,0,5,0.25,4,1,L
2016,HH,19,20160424,OB,0,T,0,0,24,154,38,28,5,1,0,0,0,1,1,0,9,0,0,6,2,0,0,3,5,0,2.18181818199999,7.5,2.142857143,35,31,1,1,4,1,0,1,0,0,0,0,2,0,2,9,0,2,7,0.0,4,0,L
2016,HH,20,20160426,HT,0,B,0,2,27,165,37,31,7,1,0,0,1,1,1,0,4,0,1,11,0,0,0,0,2,2,0.9,1.285714286,2.57142857099999,36,27,3,4,6,1,0,1,0,0,2,0,7,0,0,5,1,0,8,0.125,8,1,W
2016,HH,21,20160428,HT,0,B,0,0,33,176,45,40,7,0,0,1,0,1,0,0,4,1,1,13,0,0,0,0,2,2,0.75,1.0,2.625,46,38,3,3,9,2,0,0,2,0,2,1,5,1,0,7,0,3,11,0.285714286,7,2,W
2016,HH,22,20160429,SS,0,B,0,0,27,141,38,33,9,1,0,2,1,1,0,0,4,0,1,8,2,0,0,0,5,5,4.0,2.117647059,4.2,41,38,10,10,15,1,0,3,0,0,0,0,2,0,1,6,1,0,7,0.5,10,5,W
2016,HH,23,20160430,SS,0,B,0,0,27,146,41,33,10,3,0,2,0,1,2,1,5,1,0,3,2,0,0,0,6,3,1.363636364,1.941176471,1.636363636,36,31,2,3,7,1,0,0,0,1,0,1,2,0,2,7,0,4,6,0.4,5,2,L
2016,HH,24,20160501,SS,0,B,0,0,27,181,43,35,11,0,1,0,2,1,0,1,7,0,0,7,1,0,0,0,8,8,2.25,1.736842105,3.0,37,28,9,9,8,4,0,1,1,0,1,2,6,1,0,8,1,0,4,0.363636364,11,4,W
2016,HH,25,20160503,SK,0,T,0,1,27,152,37,33,8,1,0,0,0,0,1,0,2,0,1,9,0,0,0,0,2,2,1.285714286,0.5625,0.6,41,28,7,7,5,2,0,1,2,0,2,0,10,1,1,6,1,0,7,0.2,10,2,W
2016,HH,26,20160504,SK,0,T,0,0,24,154,42,31,10,0,0,1,1,0,2,0,9,0,0,2,0,0,0,0,5,5,2.625,0.0,2.625,39,32,1,1,7,1,0,1,0,1,0,0,6,0,1,6,1,0,11,0.0,7,0,L
2016,HH,27,20160505,SK,0,T,0,0,24,201,54,48,21,3,0,5,1,0,0,1,5,0,0,5,0,0,0,1,19,14,1.8,4.0,4.5,42,39,6,6,13,0,0,3,1,0,0,0,3,0,0,7,1,4,9,0.25,8,2,L
2016,HH,28,20160506,KT,0,T,0,0,24,139,41,35,15,2,0,3,1,1,0,0,6,0,0,6,3,0,0,0,10,10,2.25,5.0,1.8,39,37,3,3,10,4,0,0,0,0,0,1,1,0,0,9,0,1,9,0.181818182,11,2,L
2016,HH,29,20160507,KT,0,T,0,0,24,203,48,42,20,2,0,0,2,0,0,0,6,0,0,9,0,1,0,0,17,17,7.5,3.0,3.375,44,37,9,10,12,2,0,2,3,0,0,0,7,0,0,6,2,1,7,0.333333333,9,3,L
2016,HH,30,20160508,KT,0,T,0,0,24,138,39,33,13,1,0,1,0,1,1,0,5,0,0,4,1,0,2,0,7,6,3.0,2.470588235,3.5,36,30,4,4,4,0,0,1,0,0,0,0,5,0,1,9,1,1,5,0.4,5,2,L
2016,HH,31,20160511,NC,0,B,0,2,27,187,45,35,9,1,0,0,0,0,0,1,9,0,0,8,1,0,1,0,5,4,2.1,2.0,4.0,40,36,5,6,13,4,0,0,0,0,1,0,3,0,0,7,1,3,10,0.333333333,12,4,W
2016,HH,32,20160512,NC,0,B,0,0,27,199,50,36,12,1,1,1,1,0,2,1,9,0,2,10,0,1,0,0,12,12,3.0,1.928571429,1.25,36,33,1,1,6,1,1,0,0,0,0,0,3,0,0,10,0,0,8,0.0,9,0,L
2016,HH,33,20160513,HT,0,T,0,0,24,130,33,27,6,1,0,0,0,2,0,0,4,1,2,2,0,0,0,0,4,2,1.125,1.30434782599999,0.75,36,32,2,2,6,1,0,0,0,1,0,0,4,0,0,6,0,1,7,0.333333333,3,1,L
2016,HH,34,20160514,HT,0,T,0,0,24,136,40,36,12,1,0,1,1,0,0,0,3,0,1,3,0,2,0,0,8,8,2.625,2.307692308,1.875,30,30,0,0,5,0,0,0,0,0,0,0,0,0,0,6,2,1,3,0.0,0,0,L
2016,HH,35,20160515,HT,0,T,0,0,24,158,42,32,9,1,0,2,1,1,0,0,9,0,1,7,0,0,0,0,8,8,3.6,2.357142857,3.0,47,42,7,7,18,2,0,0,3,1,0,0,5,0,0,7,2,0,13,0.285714286,21,6,L
2016,HH,36,20160517,SS,0,T,0,0,29,174,44,36,10,3,0,0,0,0,1,0,5,0,2,7,1,1,0,0,5,4,1.8,1.551724138,1.0,40,36,3,4,9,0,0,2,1,0,2,0,2,0,0,11,1,0,6,0.0,9,0,L
2016,HH,37,20160518,SS,0,T,0,0,24,182,45,34,13,4,0,2,0,1,1,0,8,0,2,5,0,3,0,0,13,13,3.333333333,12.0,3.857142857,35,32,2,2,6,0,0,0,0,0,0,0,2,0,1,5,0,0,6,0.333333333,6,2,L
2016,HH,38,20160519,SS,0,T,0,0,27,141,40,37,13,1,0,2,1,1,0,1,2,0,0,4,0,0,0,0,6,6,0.3,1.8,2.25,44,37,9,9,10,0,1,4,1,0,0,0,7,0,0,5,0,1,8,0.333333333,9,3,W
2016,HH,39,20160520,KT,0,B,0,0,27,143,35,33,8,3,0,0,2,0,0,0,2,0,0,10,1,0,0,0,2,2,0.375,1.0,0.9,41,34,11,11,12,1,1,2,1,0,1,0,6,0,0,6,1,0,6,0.363636364,11,4,W
2016,HH,40,20160521,KT,0,B,0,0,36,226,55,44,13,2,0,0,1,1,2,2,6,0,1,12,0,0,0,0,8,8,1.5,1.5,2.1,58,47,8,8,15,2,1,1,0,0,2,0,6,1,3,7,1,0,14,0.3125,16,5,D
2016,HH,41,20160522,KT,0,B,0,0,27,207,53,47,22,3,0,5,1,0,1,0,5,0,0,4,1,2,0,0,18,18,6.0,5.0,4.125,41,40,7,7,11,3,0,3,1,0,0,0,1,0,0,5,1,0,7,0.2,10,2,L
2016,HH,42,20160524,WO,0,T,0,0,24,114,30,25,4,1,0,0,2,1,1,0,4,0,0,6,1,0,1,1,2,1,0.857142857,1.0,0.545454545,36,32,1,1,5,1,0,0,0,1,0,0,4,0,0,8,0,0,8,0.142857143,7,1,L
2016,HH,43,20160525,WO,0,T,0,1,26,179,46,38,15,1,0,1,0,1,1,1,5,1,1,5,1,2,1,0,9,9,2.333333333,2.16,3.0,42,37,8,8,14,3,0,2,0,0,1,1,3,0,0,5,1,1,7,0.222222222,9,2,L
2016,HH,44,20160526,WO,0,T,0,1,27,158,38,31,7,2,1,0,1,1,1,0,6,0,0,8,1,0,0,0,6,6,3.0,1.285714286,1.333333333,44,38,5,7,13,2,0,0,0,1,0,0,5,0,1,5,1,0,10,0.333333333,12,4,W
2016,HH,45,20160527,LT,0,B,0,0,27,154,39,33,11,1,1,1,0,1,0,2,4,0,0,5,2,0,0,1,7,6,2.0,0.9375,0.818181818,47,39,11,11,16,4,0,0,2,0,1,0,5,1,2,9,0,0,12,0.368421052999999,19,7,W
2016,HH,46,20160528,LT,0,B,0,1,27,168,43,31,9,1,0,2,0,1,0,1,11,0,0,2,3,0,0,0,6,5,1.25,2.25,0.923076923,39,36,8,9,12,5,0,1,0,0,1,0,2,1,0,6,0,2,6,0.375,16,6,W
2016,HH,47,20160529,LT,0,B,1,0,27,127,33,32,7,2,0,1,0,0,0,0,0,0,1,8,1,0,0,0,2,2,0.75,0.5,0.272727273,36,32,9,9,10,2,0,2,1,0,0,0,3,0,1,6,1,0,3,0.8,5,4,W
2016,HH,48,20160531,SK,0,B,0,1,27,146,37,32,10,0,0,1,1,0,2,1,2,0,0,9,1,0,0,0,4,4,1.285714286,1.285714286,0.6,40,35,8,8,14,3,0,1,0,0,0,1,3,0,1,5,2,0,8,0.444444444,9,4,W
2016,HH,49,20160601,SK,0,B,0,0,27,168,43,39,15,2,0,1,2,0,1,1,1,1,1,8,0,0,0,0,7,7,1.714285714,1.730769231,2.25,35,35,2,2,10,3,0,0,0,1,0,0,0,0,0,8,0,1,6,0.333333333,6,2,L
2016,HH,50,20160602,SK,0,B,0,0,27,102,32,30,4,0,0,1,0,0,0,0,2,0,0,7,1,0,0,0,1,1,1.0,0.714285714,0.6,37,33,4,4,10,1,0,1,1,1,0,0,4,0,0,3,2,0,9,0.111111111,9,1,W
2016,HH,51,20160603,SS,0,T,0,0,36,218,51,45,11,1,0,0,6,1,1,0,5,0,0,10,1,0,0,1,3,1,1.0,1.333333333,1.75,50,45,4,4,9,0,0,1,3,1,0,0,4,0,1,13,0,2,10,0.25,12,3,W
2016,HH,52,20160604,SS,0,T,0,0,27,184,47,35,12,3,0,2,1,0,3,1,7,0,1,5,2,1,0,1,7,6,1.384615385,2.076923077,4.0,41,37,8,8,12,4,0,1,0,0,1,0,2,0,1,9,0,1,6,0.4,10,4,W
2016,HH,53,20160605,SS,0,T,0,0,30,177,42,36,9,4,0,0,0,1,1,1,4,1,0,6,0,1,0,0,5,5,1.66666666699999,1.30434782599999,1.363636364,49,40,6,6,10,2,0,0,1,0,2,0,5,0,2,5,1,0,13,0.285714286,14,4,W
2016,HH,54,20160607,HT,0,B,0,2,27,133,35,31,7,0,2,1,0,1,0,0,4,0,0,8,2,0,0,0,3,3,2.0,0.954545455,3.0,36,29,5,5,8,0,0,2,0,1,0,1,6,0,0,6,1,0,7,0.285714286,7,2,W
2016,HH,55,20160608,HT,0,B,0,0,27,138,34,31,4,0,0,1,0,0,0,0,3,0,0,5,1,0,0,0,3,2,3.0,0.947368421,1.0,40,36,5,5,12,1,0,1,2,0,0,0,4,0,0,10,0,1,11,0.2,15,3,W
2016,HH,56,20160609,HT,0,B,0,0,27,183,48,44,16,1,0,1,1,0,1,0,3,0,0,8,0,0,0,1,12,9,3.5,2.076923077,2.0,34,31,1,1,5,0,0,1,0,0,1,0,2,0,0,10,2,2,6,0.0,5,0,L
2016,HH,57,20160610,LG,0,B,0,1,30,155,40,35,7,0,0,0,0,1,1,0,4,0,0,5,0,1,0,0,1,1,3.0,1.1,1.5,37,36,2,2,9,1,0,1,0,0,0,0,0,0,1,9,1,0,7,0.2,5,1,W
2016,HH,58,20160611,LG,0,B,0,1,27,162,42,38,13,2,0,0,0,0,1,0,2,0,1,7,1,1,0,0,5,5,0.9,1.66666666699999,2.625,41,33,3,3,8,0,0,0,0,0,2,0,6,2,0,5,1,0,11,0.222222222,9,2,L
2016,HH,59,20160612,LG,0,B,0,0,27,154,40,35,12,2,0,2,1,0,2,0,2,0,1,5,2,0,0,0,5,5,0.545454545,1.56,2.25,42,34,6,6,11,0,0,2,0,0,0,1,6,1,1,6,1,0,10,0.3,10,3,W
2016,HH,60,20160614,KT,0,T,0,0,24,138,36,28,6,2,0,1,1,1,0,0,8,0,0,4,2,1,0,0,5,4,2.142857143,2.666666667,1.66666666699999,39,34,3,3,7,0,0,2,0,1,0,0,4,0,1,9,0,1,9,0.0,8,0,L
2016,HH,61,20160616,KT,0,T,0,0,24,137,37,31,9,3,0,0,1,0,1,0,5,0,0,4,2,2,0,1,7,3,1.8,1.875,2.5,38,37,4,4,12,0,1,1,0,0,0,0,0,0,1,4,2,1,7,0.222222222,9,2,L
2016,HH,62,20160617,WO,0,B,0,1,27,183,39,32,6,0,0,2,1,0,0,0,7,0,0,9,1,0,1,1,5,4,1.714285714,1.625,2.57142857099999,37,30,8,8,11,1,0,3,1,2,2,1,4,0,0,7,0,0,5,0.428571429,7,3,W
2016,HH,63,20160618,WO,0,B,0,0,27,187,47,41,13,3,0,1,2,0,1,1,4,0,0,10,0,3,0,0,11,10,1.0,2.285714286,3.5,41,37,6,6,11,2,1,1,0,0,0,1,3,0,0,6,1,1,8,0.3,10,3,L
2016,HH,64,20160619,WO,0,B,0,0,27,184,45,39,13,2,0,1,5,0,0,0,6,0,0,4,1,0,0,0,11,11,3.0,5.25,2.333333333,38,35,6,6,9,3,1,1,1,0,0,0,3,0,0,2,0,2,5,0.3,10,3,L
2016,HH,65,20160621,NC,0,T,0,1,27,140,35,30,4,0,0,1,1,0,0,1,4,0,0,8,0,0,0,0,2,2,0.0,1.0,0.272727273,41,36,8,8,11,2,1,2,1,0,1,0,3,0,1,6,2,0,6,0.375,16,6,W
2016,HH,66,20160623,NC,0,T,0,0,36,212,49,40,7,1,0,0,0,1,1,1,7,0,0,10,2,1,0,1,3,3,2.0,1.114285714,1.636363636,47,43,3,3,10,2,0,0,1,1,1,0,2,0,1,11,1,0,8,0.333333333,9,3,D
2016,HH,67,20160624,LT,0,B,0,0,30,167,43,40,13,1,0,1,0,0,1,0,2,0,0,5,1,0,0,0,4,4,1.0,1.5,1.09090909099999,36,34,2,2,7,1,0,1,0,1,0,0,1,0,1,11,1,0,4,0.5,2,1,L
2016,HH,68,20160625,LT,0,B,0,0,27,139,35,31,5,0,0,1,1,0,0,0,4,0,0,4,1,0,0,0,1,1,0.75,1.333333333,0.9,44,38,8,8,15,3,1,3,1,0,0,0,6,0,0,9,0,0,12,0.416666667,12,5,W
2016,HH,69,20160626,LT,0,B,0,0,27,174,46,42,15,4,0,1,1,0,0,0,3,0,1,9,0,0,0,0,12,10,3.857142857,4.5,6.0,39,38,4,4,12,3,0,1,0,0,0,1,0,0,0,10,0,1,8,0.1,10,1,L
2016,HH,70,20160628,WO,0,T,0,0,27,187,41,34,9,2,0,0,0,0,0,1,5,0,1,7,1,3,0,0,3,2,1.0,0.0,1.0,42,38,13,13,14,4,0,5,0,1,1,1,1,0,1,7,0,1,2,0.625,8,5,W
2016,HH,71,20160629,WO,0,T,0,0,24,119,37,36,16,2,1,3,0,1,0,0,1,0,0,3,3,0,0,0,7,7,1.2,2.25,1.333333333,36,33,4,4,9,1,0,0,0,0,0,0,2,0,1,9,2,0,5,0.25,8,2,L
2016,HH,72,20160630,WO,0,T,0,0,24,138,40,36,14,3,0,0,0,1,0,0,3,0,1,5,1,1,0,0,11,11,6.0,3.666666667,2.25,45,38,5,5,13,1,0,0,0,0,0,1,5,0,1,8,1,0,13,0.230769231,13,3,L
2016,HH,73,20160702,OB,0,B,0,0,27,134,39,32,11,1,0,1,1,1,0,0,7,0,0,5,3,1,0,0,4,4,1.333333333,2.086956522,1.0,36,29,1,1,6,1,0,0,1,0,1,1,5,0,0,5,1,0,8,0.0,7,0,L
2016,HH,74,20160706,SK,0,T,0,0,27,128,34,31,6,0,0,1,0,0,0,1,2,0,0,8,1,0,0,1,2,2,1.5,1.5,1.0,51,42,13,13,16,3,1,1,3,0,0,0,8,0,1,6,0,0,11,0.411764706,17,7,W
2016,HH,75,20160707,SK,0,T,0,0,27,118,40,37,13,3,0,1,0,0,2,0,1,0,0,7,1,0,0,0,4,3,0.75,1.571428571,2.25,46,44,14,14,18,2,1,4,0,1,0,0,2,0,0,8,1,1,5,0.857142857,7,6,W
2016,HH,76,20160708,SS,0,B,0,0,27,174,42,33,8,1,0,0,0,0,1,0,7,0,1,6,1,0,0,0,3,3,1.363636364,1.857142857,2.625,35,33,6,6,9,2,0,3,0,0,0,0,1,0,1,3,0,0,5,0.333333333,6,2,W
2016,HH,77,20160709,SS,0,B,0,1,36,199,48,46,11,1,0,3,1,1,0,0,2,0,0,5,0,0,0,0,4,4,0.375,0.923076923,1.363636364,52,43,4,4,12,0,0,0,0,2,1,0,8,0,0,7,2,0,12,0.272727273,11,3,D
2016,HH,78,20160710,SS,0,B,0,2,27,177,41,33,9,0,0,0,2,0,0,3,5,0,0,3,0,0,0,0,6,6,1.0,1.928571429,1.09090909099999,43,32,9,10,12,2,0,2,0,0,1,2,6,0,2,3,1,0,9,0.214285714,14,3,W
2016,HH,79,20160712,LG,0,T,0,1,24,132,38,30,7,2,1,0,0,0,1,0,5,1,2,4,1,1,0,0,5,5,1.25,1.263157895,12.0,37,29,4,4,7,0,0,0,0,0,2,1,5,0,0,2,2,1,6,0.25,8,2,L
2016,HH,80,20160713,LG,0,T,0,0,27,144,39,34,9,1,0,0,1,0,1,1,3,0,0,9,0,0,0,0,5,5,2.57142857099999,1.384615385,0.545454545,37,37,7,7,11,2,1,0,0,0,0,0,0,0,0,6,0,1,3,0.444444444,9,4,W
2016,HH,81,20160714,LG,0,T,0,0,27,149,39,35,9,1,0,0,0,1,0,0,2,0,2,9,0,1,0,0,4,3,2.25,1.0,0.666666667,40,37,7,7,11,2,1,2,3,1,0,0,2,0,1,9,0,1,6,0.4,10,4,W
2016,HH,82,20160719,KT,0,B,0,0,27,158,45,38,11,3,0,0,0,0,0,0,6,0,1,6,0,0,0,0,7,7,2.666666667,1.285714286,4.0,49,36,16,17,13,6,1,0,1,0,1,0,10,0,2,6,0,0,8,0.529411765,17,9,W
2016,HH,83,20160720,KT,0,B,0,0,27,174,43,34,9,3,0,0,1,1,2,0,7,0,0,9,0,1,0,0,4,4,1.636363636,1.846153846,2.0,37,33,1,1,6,1,0,0,0,0,0,0,3,0,1,7,0,1,9,0.166666667,6,1,L
2016,HH,84,20160721,KT,0,B,0,0,27,118,31,30,3,0,0,1,1,0,0,0,0,0,1,9,0,0,0,0,1,1,0.0,0.5,0.3,39,35,8,8,12,1,0,1,0,0,0,0,4,0,0,5,1,0,7,0.428571429,14,6,W
2016,HH,85,20160722,LT,0,T,0,0,24,172,43,33,10,1,0,1,3,1,0,1,9,0,0,7,0,0,0,1,10,7,3.428571429,3.428571429,2.0,35,30,2,2,5,2,0,1,1,0,0,1,4,0,0,5,1,2,6,0.0,6,0,L
2016,HH,86,20160723,LT,0,T,0,0,29,179,48,39,13,2,0,1,4,0,2,1,3,0,3,7,0,0,0,0,7,7,1.5,2.29411764699999,2.57142857099999,45,41,6,6,15,3,0,1,0,0,1,0,3,0,0,3,2,0,9,0.384615385,13,5,L
2016,HH,87,20160724,LT,0,T,0,0,27,106,30,29,5,1,0,0,0,0,0,0,0,0,1,8,3,1,0,0,1,1,0.75,0.666666667,0.375,44,38,8,8,14,1,0,1,0,0,0,0,6,0,0,3,2,0,9,0.4,10,4,W
2016,HH,88,20160726,SK,0,B,0,0,27,140,43,39,12,5,0,2,0,0,0,0,3,0,1,7,0,0,0,0,9,9,1.714285714,1.411764706,2.625,39,37,4,4,12,1,0,1,0,0,0,0,2,0,0,8,1,0,8,0.166666667,6,1,L
2016,HH,89,20160727,SK,0,B,0,0,27,124,32,29,4,0,0,0,0,0,0,0,3,0,0,4,2,0,0,0,0,0,0.0,0.8,0.9,40,33,8,8,9,2,0,2,0,2,0,1,6,0,0,9,0,0,8,0.454545455,11,5,W
2016,HH,90,20160728,SK,0,B,0,0,27,160,42,40,13,2,0,2,0,0,0,0,1,0,1,9,1,0,0,0,8,8,1.875,0.5,3.428571429,43,34,11,12,11,2,0,3,2,1,0,1,7,0,1,9,1,1,7,0.2,10,2,W
2016,HH,91,20160729,OB,0,T,0,0,33,194,52,45,15,1,0,0,1,1,0,2,5,0,0,9,0,1,0,0,8,7,1.909090909,1.625,2.18181818199999,50,42,9,9,11,3,1,2,0,1,0,0,7,0,1,5,1,1,8,0.307692308,13,4,W
2016,HH,92,20160730,OB,0,T,0,1,27,171,43,41,14,4,1,2,1,0,0,1,1,0,0,7,0,3,0,1,9,8,0.857142857,1.173913043,1.09090909099999,45,33,9,10,13,4,2,0,0,0,3,2,6,0,1,8,2,1,8,0.375,16,6,W
2016,HH,93,20160731,OB,0,T,0,0,24,151,45,38,15,4,0,0,1,1,0,0,6,0,1,4,0,1,0,0,10,10,1.8,6.0,2.0,34,32,4,4,8,3,1,0,0,0,0,1,1,0,0,3,2,0,3,0.333333333,6,2,L
2016,HH,94,20160802,HT,0,T,0,2,26,181,45,37,13,2,0,1,2,0,0,2,6,2,0,11,0,1,0,0,10,10,2.666666667,1.68,3.428571429,45,42,8,9,16,1,0,0,1,1,1,0,2,0,0,4,0,0,9,0.5,18,9,L
2016,HH,95,20160803,HT,0,T,0,1,27,132,33,31,6,0,0,0,0,0,0,0,1,0,1,7,2,0,0,0,1,0,0.0,0.5,0.6,50,39,8,8,13,1,0,0,0,0,0,0,8,0,3,5,2,1,15,0.222222222,18,4,W
2016,HH,96,20160804,HT,0,T,0,0,24,149,36,31,8,1,0,1,3,1,0,0,4,0,1,6,0,0,0,0,7,7,1.8,1.565217391,0.818181818,40,40,5,5,14,4,1,0,0,1,0,0,0,0,0,7,1,2,8,0.454545455,11,5,L
2016,HH,97,20160805,NC,0,B,0,0,27,165,40,35,9,0,0,0,0,0,0,0,3,0,2,6,0,0,0,0,4,4,2.142857143,1.0,0.545454545,47,42,14,14,19,5,1,1,1,0,0,0,4,0,1,5,0,0,9,0.5,18,9,W
2016,HH,98,20160806,NC,0,B,0,0,27,170,45,40,16,3,0,2,1,1,1,1,3,0,0,4,0,0,0,0,11,11,3.5,12.0,2.0,36,33,3,3,7,3,0,0,0,0,0,1,1,0,1,6,0,0,6,0.3,10,3,L
2016,HH,99,20160807,NC,0,B,0,1,27,159,41,35,10,0,0,1,1,0,0,1,3,0,2,6,1,1,0,0,3,3,1.5,1.166666667,1.09090909099999,43,40,7,8,12,2,0,1,1,0,0,0,2,0,1,9,1,1,11,0.3,20,6,W
2016,HH,100,20160809,SS,0,B,0,0,27,129,38,35,9,1,0,1,0,0,0,0,3,0,0,6,1,0,0,0,6,6,4.0,0.5625,3.0,41,38,8,9,15,3,1,0,1,0,0,0,2,0,1,4,0,0,8,0.5,12,6,W
2016,HH,101,20160810,SS,0,B,0,0,27,180,53,46,19,3,0,1,1,0,1,0,4,0,2,5,0,0,0,0,16,13,2.0,2.666666667,3.0,43,34,6,7,10,3,0,1,0,0,1,1,6,0,1,7,1,3,9,0.272727273,11,3,L
