yearID,T_ID,gameNO,GDAY_DS,VS_T_ID,HEADER_NO,TB_SC,CG_CK,HOLD,INN2,BF,PA_P,AB_P,HIT_P,H2_P,H3_P,HR_P,SB_P,CS_P,SH_P,SF_P,BB_P,IB_P,HP_P,KK_P,GD_P,WP_P,BK_P,ERR_P,R_P,ER_P,P_WHIP_RT_P,P2_WHIP_RT_P,CB_WHIP_RT_P,PA_B,AB_B,RBI_B,RUN_B,HIT_B,H2_B,H3_B,HR_B,SB_B,CS_B,SH_B,SF_B,BB_B,IB_B,HP_B,KK_B,GD_B,ERR_B,LOB_B,P_HRA_RT_B,P_AB_CN_B,P_HIT_CN_B,WLS
2019,HH,144,20190930,SK,0,B,0,0,27,168,41,33,9,1,0,1,1,0,2,0,6,1,0,9,1,0,0,0,6,6,3.0,3.375,1.363636364,35,33,2,2,9,2,0,1,0,0,1,1,0,0,0,5,2,0,6,0.0,7,0,L
2019,HT,114,20190820,LG,0,T,0,0,24,209,51,40,14,1,1,0,2,0,0,1,7,0,3,9,0,1,0,1,15,13,2.357142857,12.0,3.0,39,35,3,3,7,1,0,0,0,0,0,0,4,0,0,5,0,1,9,0.25,8,2,L
2019,HT,115,20190821,LG,0,T,0,0,24,136,36,33,11,2,0,0,1,0,0,1,2,0,0,5,1,0,0,0,6,5,1.125,1.625,1.5,39,35,4,4,9,1,0,1,2,0,0,1,2,0,1,7,0,2,8,0.0,6,0,L
2019,HT,116,20190822,WO,0,T,0,0,36,144,45,44,10,3,0,1,0,0,0,0,1,0,0,7,1,0,0,0,5,5,1.09090909099999,0.315789473999999,0.642857143,51,44,5,5,13,5,0,0,1,1,1,0,6,0,0,3,2,0,10,0.266666666999999,15,4,D
2019,HT,117,20190823,WO,0,T,0,0,24,149,38,34,12,4,0,0,0,0,0,0,4,0,0,6,2,1,0,0,6,6,2.57142857099999,3.0,3.5,34,34,0,0,7,1,0,0,0,0,0,0,0,0,0,7,0,0,7,0.0,6,0,L
2019,HT,118,20190824,SK,0,T,0,0,24,157,37,30,8,3,0,0,1,1,1,0,5,0,1,5,0,0,0,0,4,4,1.09090909099999,1.695652174,3.0,34,33,2,3,7,0,0,1,0,0,0,0,1,0,0,7,0,0,4,0.333333333,6,2,L
2019,HT,119,20190825,SK,0,T,0,3,27,152,34,32,8,2,0,0,2,0,0,0,2,0,0,7,3,0,0,0,2,2,2.25,1.111111111,1.333333333,34,28,4,4,7,1,0,1,1,0,1,1,4,0,0,4,3,0,3,0.222222222,9,2,W
2019,HT,120,20190827,SS,0,B,0,0,27,180,44,37,14,3,0,0,0,0,1,2,3,0,1,1,1,0,0,1,10,10,2.333333333,1.384615385,1.0,33,32,1,1,6,1,0,1,0,1,0,0,1,0,0,5,0,0,5,0.0,2,0,L
2019,HT,121,20190828,SS,0,B,0,1,27,156,38,33,7,1,0,0,1,1,0,0,5,0,0,5,0,0,0,0,1,1,0.5,1.66666666699999,1.5,36,30,5,5,7,2,0,1,2,0,0,1,4,0,1,5,0,0,7,0.222222222,9,2,W
2019,HT,122,20190829,NC,0,T,0,0,24,129,33,29,10,4,0,1,0,2,1,1,2,0,0,5,1,1,0,0,4,4,0.75,1.66666666699999,1.333333333,36,34,3,3,7,2,0,0,1,0,0,0,2,0,0,9,0,0,6,0.5,6,3,L
2019,HT,123,20190830,NC,0,T,0,0,27,168,41,35,9,0,0,1,0,0,0,1,4,0,1,2,0,0,0,0,2,2,0.5,1.5,2.625,44,40,8,8,14,2,1,1,0,0,0,0,4,0,0,5,1,0,9,0.384615385,13,5,W
2019,HT,124,20190831,LT,0,B,0,1,27,133,35,33,7,2,0,1,1,1,0,0,1,0,1,10,0,0,0,0,2,1,1.0,0.888888889,0.666666667,38,31,4,4,9,0,0,1,2,0,0,1,4,0,2,8,1,1,10,0.1,10,1,W
2019,HT,125,20190901,LT,0,B,0,1,27,127,36,35,9,1,0,0,1,0,0,0,1,0,0,10,1,0,0,0,2,2,1.0,1.111111111,1.333333333,34,32,4,4,13,2,0,1,1,2,0,0,2,0,0,7,1,0,6,0.2,10,2,W
2019,HT,126,20190903,HH,0,T,0,3,27,150,39,34,9,3,0,0,0,2,1,0,3,0,1,16,0,0,0,0,5,1,2.0,1.111111111,2.142857143,41,36,6,6,10,3,0,1,0,0,0,0,4,0,1,7,1,4,8,0.230769231,13,3,W
2019,HT,127,20190904,HH,0,T,0,1,27,130,32,31,5,0,0,0,1,1,0,0,1,0,0,12,0,0,0,0,0,0,0.0,0.666666667,0.545454545,37,32,1,1,7,1,0,0,1,1,0,0,4,0,1,7,0,0,9,0.142857143,7,1,W
2019,HT,128,20190906,KT,0,T,0,0,24,133,39,35,11,1,1,2,2,0,1,0,2,0,1,5,0,0,0,1,5,5,0.818181818,1.615384615,1.875,37,35,2,2,10,0,0,0,0,0,0,0,2,0,0,6,2,1,8,0.333333333,6,2,L
2019,HT,129,20190907,WO,0,B,0,0,27,162,45,37,13,0,0,0,0,0,1,0,7,0,0,6,2,0,0,0,7,7,2.333333333,2.823529412,5.0,34,34,2,3,9,1,0,0,1,0,0,0,0,0,0,5,2,0,4,0.285714286,7,2,L
2019,HT,130,20190908,WO,0,B,0,0,27,216,53,45,16,4,0,2,1,0,0,0,8,0,0,5,1,0,0,0,13,10,2.57142857099999,9.0,3.75,38,35,3,3,8,2,0,0,0,0,0,0,3,0,0,7,1,5,8,0.181818182,11,2,L
2019,HT,131,20190910,LT,0,T,0,0,24,139,41,36,13,2,0,0,0,1,0,1,4,0,0,5,1,0,0,0,8,5,1.636363636,21.0,2.666666667,39,34,4,4,10,0,0,1,0,0,0,1,4,0,0,7,2,4,8,0.333333333,6,2,L
2019,HT,132,20190911,LT,0,T,1,0,27,86,31,30,3,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0.0,0.333333333,0.0,40,35,4,4,9,1,1,2,1,0,0,0,4,0,1,6,1,1,9,0.090909091,11,1,W
2019,HT,133,20190912,OB,0,T,0,0,24,106,33,33,11,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0,5,5,2.4,15.0,3.0,33,32,0,0,3,1,0,0,0,0,0,0,0,0,1,5,0,0,6,0.0,3,0,L
2019,HT,134,20190913,OB,0,T,0,0,24,119,34,32,9,4,0,0,3,1,0,1,1,0,0,1,1,0,0,0,6,4,1.333333333,1.8,2.57142857099999,31,31,2,2,7,1,0,0,0,1,0,0,0,0,0,1,2,4,2,0.6,5,3,L
2019,HT,135,20190914,LG,0,T,0,0,24,132,36,34,11,2,0,1,3,1,0,0,2,0,0,7,0,1,0,0,7,6,2.0,6.0,0.9,32,31,2,2,6,0,0,0,0,1,0,0,1,0,0,4,2,1,3,0.5,4,2,L
2019,HT,136,20190917,NC,0,B,0,1,27,118,33,30,3,0,0,1,0,0,1,0,2,0,0,7,0,0,0,0,2,2,1.0,0.555555556,1.0,36,28,3,3,6,1,0,0,1,0,0,1,6,0,1,7,0,1,9,0.083333333,12,1,W
2019,HT,137,20190918,LT,0,B,0,0,27,154,41,35,10,3,0,0,0,2,0,0,4,0,2,5,1,0,0,1,5,4,1.8,1.68,2.25,35,34,6,6,11,3,0,0,0,0,0,0,1,0,0,6,1,1,5,0.454545455,11,5,W
2019,HT,138,20190919,SS,0,T,0,0,24,193,44,38,14,6,0,3,1,0,0,1,4,0,1,9,0,1,0,0,12,12,2.0,3.0,4.0,37,36,2,2,11,1,0,0,0,0,0,0,1,0,0,6,3,1,8,0.25,12,3,L
2019,HT,139,20190920,OB,0,T,0,0,24,136,35,34,9,0,0,0,3,0,0,0,1,0,0,7,0,0,0,0,6,4,2.0,2.25,1.0,34,32,2,2,7,0,0,1,1,0,0,1,1,0,0,6,0,2,5,0.0,2,0,L
2019,HT,140,20190921,OB,0,T,0,0,24,154,39,34,12,1,0,0,3,1,0,0,5,0,0,4,1,0,0,0,5,5,2.18181818199999,3.0,1.2,37,36,2,3,8,1,0,0,0,0,0,0,1,0,0,7,1,1,7,0.1,10,1,L
2019,HT,141,20190923,KT,0,T,0,0,24,129,35,32,11,3,0,0,1,0,0,0,2,0,1,6,1,0,0,0,2,2,1.2,1.625,2.57142857099999,34,33,1,1,7,3,0,0,1,1,0,0,1,0,0,10,0,0,6,0.125,8,1,L
2019,HT,142,20190924,WO,0,B,0,0,27,124,35,34,8,0,0,0,1,0,0,0,1,0,0,8,2,0,0,0,0,0,0.5,0.857142857,1.2,36,34,5,5,11,3,1,1,0,1,0,0,2,0,0,4,0,1,7,0.181818182,11,2,W
2019,HT,143,20190926,LT,0,T,0,3,27,137,33,31,4,1,0,1,0,0,0,0,2,0,0,10,0,0,0,0,1,1,1.5,0.642857143,1.5,37,31,3,3,3,0,0,1,1,1,0,0,5,0,1,9,0,0,7,0.0,5,0,W
2019,HT,144,20190928,LG,0,B,0,2,27,145,38,29,5,1,0,0,1,0,0,1,5,0,3,7,2,0,0,0,1,1,0.6,1.0,0.6,41,36,7,7,13,1,0,0,1,0,0,0,3,0,2,9,1,0,10,0.266666666999999,15,4,W
2019,KT,114,20190817,HT,0,T,0,0,30,134,40,36,10,3,0,1,1,0,1,0,2,0,1,4,3,0,0,0,3,3,0.857142857,1.2,1.0,46,40,4,4,12,0,0,1,0,0,0,0,5,1,1,9,1,0,12,0.3,10,3,W
2019,KT,115,20190818,HT,0,T,0,1,27,153,37,35,9,2,0,0,1,1,0,0,2,0,0,10,0,0,0,0,1,1,1.0,1.222222222,1.0,39,31,2,2,5,0,0,0,1,0,0,0,8,0,0,7,0,0,10,0.090909091,11,1,W
2019,KT,116,20190820,WO,0,B,0,1,27,136,34,32,5,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1.5,1.0,1.0,37,34,6,6,13,2,0,1,1,1,0,0,2,0,1,7,0,0,7,0.333333333,12,4,W
2019,KT,117,20190821,WO,0,B,0,0,27,167,42,35,10,1,0,2,1,0,0,1,6,0,0,9,1,0,0,0,8,8,2.142857143,3.428571429,2.625,33,33,1,1,6,0,1,0,1,0,0,0,0,0,0,7,1,1,5,0.0,5,0,L
2019,KT,118,20190822,LT,0,B,0,1,27,125,36,35,10,1,0,2,0,0,0,0,0,0,1,6,1,0,0,0,2,2,0.0,1.038461538,1.5,36,33,4,4,11,4,0,0,0,0,1,0,1,0,1,4,2,0,8,0.222222222,9,2,W
2019,KT,119,20190823,LT,0,B,0,0,36,173,48,47,13,3,1,1,0,0,1,0,0,0,0,9,1,0,0,0,3,3,0.230769231,0.964285714,1.8,53,44,3,3,9,0,0,1,2,0,0,0,9,2,0,11,1,0,14,0.133333333,15,2,D
2019,KT,120,20190824,LG,0,T,0,0,24,191,44,41,14,3,0,1,0,0,0,0,2,0,1,6,0,0,0,0,12,10,3.5,2.4,4.2,42,36,8,8,10,0,0,3,0,0,0,0,5,0,1,8,1,4,7,0.375,8,3,L
2019,KT,121,20190825,LG,0,T,0,0,27,139,40,37,10,1,0,1,1,0,0,0,3,0,0,6,0,0,0,0,3,3,1.285714286,2.0,1.66666666699999,42,37,7,7,11,3,0,2,1,0,0,0,5,0,0,4,0,0,8,0.166666667,12,2,W
2019,KT,122,20190827,NC,0,T,0,0,24,122,34,29,6,1,1,0,0,0,0,1,4,0,0,4,0,1,0,0,4,4,1.5,1.173913043,2.142857143,38,33,3,3,8,0,0,0,0,0,0,1,3,0,1,4,1,0,8,0.4,5,2,L
2019,KT,123,20190828,NC,0,T,0,2,27,137,36,32,7,2,0,0,0,0,0,1,2,0,1,4,0,1,0,0,2,2,0.428571429,1.4,0.9,40,33,8,8,8,2,0,3,1,2,0,0,6,0,1,9,0,0,5,0.25,8,2,W
2019,KT,124,20190829,OB,0,B,0,1,27,158,42,36,10,2,0,2,0,2,0,0,5,0,1,6,0,0,0,0,8,8,4.0,0.6,1.875,41,36,11,11,16,1,0,1,0,0,2,0,2,0,1,2,2,1,6,0.727272727,11,8,W
2019,KT,125,20190830,OB,0,B,0,0,27,139,38,33,8,1,0,0,2,0,1,0,3,0,1,5,0,0,0,0,3,3,3.0,1.222222222,1.714285714,35,31,1,1,5,1,0,0,2,0,0,0,4,0,0,6,1,0,7,0.2,5,1,L
2019,KT,126,20190831,HH,0,T,0,1,27,123,38,36,10,1,0,1,0,0,0,0,2,0,0,9,0,0,0,0,1,1,0.0,1.66666666699999,0.9,41,38,5,6,14,2,0,0,0,1,0,0,3,0,0,10,2,0,8,0.384615385,13,5,W
2019,KT,127,20190901,HH,0,T,0,0,24,123,35,32,10,1,0,1,0,0,1,0,2,0,0,6,1,0,0,0,6,6,2.0,2.4,1.0,38,34,0,1,9,0,0,0,3,0,0,0,4,0,0,6,2,0,10,0.0,10,0,L
2019,KT,128,20190903,LG,0,B,0,0,27,156,39,32,6,0,0,1,2,0,0,0,6,0,1,6,1,1,0,0,5,4,2.0,4.5,0.545454545,31,29,0,0,3,0,0,0,0,0,0,0,1,0,1,7,1,1,4,0.0,2,0,L
2019,KT,129,20190906,HT,0,B,0,0,27,133,37,35,10,0,0,0,0,0,0,0,2,0,0,6,2,0,0,0,2,1,1.2,1.2,1.333333333,39,35,5,5,11,1,1,2,2,0,1,0,2,0,1,5,0,1,10,0.166666667,12,2,W
2019,KT,130,20190908,SK,0,B,0,0,27,131,32,28,3,0,0,0,0,0,0,0,3,0,1,4,2,0,0,0,0,0,1.5,1.0,1.0,33,29,5,5,8,1,0,0,1,0,0,1,3,0,0,6,0,0,4,0.428571429,7,3,W
2019,KT,131,20190910,SS,0,T,0,0,24,116,32,28,5,1,0,0,2,1,1,1,2,0,0,5,0,1,0,0,3,2,1.5,1.3125,1.125,34,33,2,2,7,2,0,0,1,0,0,0,1,0,0,10,1,2,5,0.428571429,7,3,L
2019,KT,132,20190911,SS,0,T,0,0,24,160,40,35,11,1,1,4,0,0,0,0,4,0,1,6,0,0,0,0,11,11,1.714285714,2.666666667,3.0,45,39,7,8,13,4,1,1,0,1,0,0,6,0,0,5,0,2,10,0.272727273,11,3,L
2019,KT,133,20190912,NC,0,B,0,0,27,163,43,39,13,1,1,0,3,0,0,0,4,0,0,5,1,1,0,0,7,7,2.0,4.5,2.0,42,38,4,4,13,2,0,0,0,1,1,0,3,0,0,9,0,0,11,0.25,16,4,L
2019,KT,134,20190913,NC,0,B,0,0,27,118,35,33,11,1,0,1,0,0,2,0,0,0,0,7,2,0,0,0,5,5,3.0,1.636363636,1.66666666699999,40,35,2,2,9,1,0,0,0,1,0,0,3,0,2,8,0,0,11,0.25,8,2,L
2019,KT,135,20190914,WO,0,B,0,1,27,131,35,32,6,1,0,1,1,0,0,0,3,0,0,9,1,0,0,0,2,2,1.5,1.0,1.5,35,30,3,3,7,1,0,1,1,0,0,1,4,0,0,3,0,0,8,0.111111111,9,1,W
2019,KT,136,20190915,SK,0,T,0,1,27,145,40,37,9,1,0,3,1,0,0,0,2,0,1,8,0,0,0,1,6,6,0.75,0.882352941,1.875,44,35,8,8,11,3,0,2,2,0,1,0,8,1,0,10,1,0,9,0.307692308,13,4,W
2019,KT,137,20190916,LG,0,B,0,0,27,136,40,39,14,1,0,2,0,0,0,0,1,0,0,5,1,1,0,0,4,4,0.5,2.470588235,1.5,37,34,1,2,7,0,0,1,0,0,0,0,2,0,1,6,1,0,8,0.0,4,0,L
2019,KT,138,20190920,LT,0,T,1,0,27,109,30,29,5,0,0,0,0,0,0,0,1,0,0,6,3,2,0,0,0,0,0.0,0.8,0.666666667,38,35,7,7,9,2,0,3,2,0,0,0,3,0,0,11,1,0,4,0.2,5,1,W
2019,KT,139,20190921,SS,0,B,0,0,27,154,40,32,6,0,0,1,0,0,1,1,6,0,0,10,0,1,0,1,6,5,1.0,1.615384615,1.2,38,35,3,3,10,0,1,0,3,0,0,2,0,0,1,7,1,2,8,0.0,10,0,L
2019,KT,140,20190923,HT,0,B,0,1,27,126,34,33,7,3,0,0,1,1,0,0,1,0,0,10,0,0,0,0,1,1,0.75,0.888888889,1.66666666699999,35,32,2,2,11,3,0,0,1,0,0,0,2,0,1,6,1,1,9,0.333333333,12,4,W
2019,KT,141,20190924,SK,0,B,0,0,27,144,37,34,8,1,0,0,1,0,0,0,3,0,0,3,1,1,0,0,3,1,0.333333333,1.30434782599999,1.0,37,34,6,7,14,0,0,0,0,0,0,1,2,0,0,8,1,1,6,0.444444444,9,4,W
2019,KT,142,20190926,LG,0,B,0,0,27,165,41,36,10,1,0,0,5,0,1,0,4,0,0,14,1,1,0,0,4,3,1.5,1.68,0.75,35,33,3,3,7,2,0,1,1,1,0,0,2,0,0,7,0,1,5,0.125,8,1,L
2019,KT,143,20190928,NC,0,B,0,0,27,152,41,36,10,0,0,1,2,1,1,0,4,0,0,4,0,0,0,1,2,2,1.125,1.375,1.5,34,31,4,5,8,0,0,1,2,0,0,0,3,0,0,7,1,0,5,0.285714286,7,2,W
2019,KT,144,20190929,SS,0,B,0,1,27,145,38,33,6,1,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0.428571429,1.166666667,1.0,35,32,6,7,7,0,1,3,1,0,0,0,3,0,0,2,3,0,4,0.333333333,6,2,W
2019,LG,114,20190820,HT,0,B,0,0,27,147,39,35,7,1,0,0,0,0,0,0,4,0,0,5,0,0,0,0,3,2,1.0,0.0,1.875,51,40,14,15,14,1,1,0,2,0,0,1,7,0,3,9,0,2,12,0.391304347999999,23,9,W
2019,LG,115,20190821,HT,0,B,0,2,27,135,39,35,9,1,0,1,2,0,0,1,2,0,1,7,0,0,0,0,4,4,0.857142857,1.222222222,1.333333333,36,33,5,6,11,2,0,0,1,0,0,1,2,0,0,5,1,0,6,0.222222222,9,2,W
2019,LG,116,20190822,NC,0,B,0,0,27,164,40,34,9,0,1,1,1,1,0,1,4,0,1,10,0,0,0,0,5,5,5.0,1.941176471,1.09090909099999,35,31,2,2,3,0,0,0,0,0,1,0,1,0,2,9,0,0,6,0.333333333,6,2,L
2019,LG,117,20190823,NC,0,B,0,0,27,129,38,32,8,0,0,1,0,1,1,0,1,0,4,5,1,0,0,0,2,2,0.333333333,0.833333333,1.714285714,41,34,7,8,14,1,0,2,1,0,1,1,3,1,2,5,1,0,9,0.454545455,11,5,W
2019,LG,118,20190824,KT,0,B,0,0,27,183,42,36,10,0,0,3,0,0,0,0,5,0,1,8,1,0,0,0,8,8,1.8,1.875,4.5,44,41,12,12,14,3,0,1,0,0,0,0,2,0,1,6,0,0,8,0.5,14,7,W
2019,LG,119,20190825,KT,0,B,0,0,27,149,42,37,11,3,0,2,1,0,0,0,5,0,0,4,0,0,0,0,7,6,1.2,1.941176471,1.0,40,37,3,3,10,1,0,1,1,0,0,0,3,0,0,6,0,2,10,0.3,10,3,L
2019,LG,120,20190827,LT,0,T,0,2,27,136,35,32,5,1,0,0,0,0,0,0,3,0,0,6,0,0,0,0,1,1,0.75,0.888888889,2.142857143,39,35,2,2,8,1,0,1,0,0,0,1,2,1,1,11,1,0,10,0.0,9,0,W
2019,LG,121,20190828,LT,0,T,0,0,25,110,36,32,10,2,0,1,0,0,0,0,4,0,0,9,3,0,0,0,4,4,1.2,1.95,3.0,36,33,3,3,9,3,0,0,0,0,0,0,3,1,0,9,3,0,6,0.375,8,3,L
